   ,YEAR_MONTH,CUSTOMER_CODE,SUM(A.SALES_QTY_TOT),SUM(SALES_VALUE_TOT)
624,2019-07,000000009016049,128.7,5672452.5
625,2019-10,000000009001254,53.91,2020960.1
626,2019-08,000000009013391,110.42,4364566.2
627,2019-07,000000009014346,38.49,1615099.1
628,2019-07,000000009004467,48.27,2046406.65
629,2019-08,000000009000912,171.6,6823230
630,2019-08,000000009000008,46.07,1857222.6
631,2019-09,000000009005044,137.92,5316630.8
632,2019-08,000000009016659,304.24,258697
633,2019-08,000000009000414,21.63,916853.4
634,2019-07,000000009010920,1098.1,34727388
635,2019-07,000000009013201,8.61,342324.8
636,2019-07,000000009007997,192.04,7768713.2
637,2019-08,000000009018252,294.56,4664617.6
638,2019-09,000000009000819,23.06,925350.8
639,2019-09,000000009001442,569.44,21977514.8
640,2019-09,000000009013654,417.24,17837825.6
641,2019-08,000000009018956,15.5,599130
642,2019-09,000000009001534,146.78,5640716.7
643,2019-09,000000009001258,117.44,4218339.6
644,2019-08,000000009001722,56.54,2286879.2
645,2019-09,000000009018484,12.56,504525.9
646,2019-09,000000009015950,21.01,829723.8
647,2019-08,000000009005086,9.99,402696.9
648,2019-09,000000009000714,437.13,17536171.6
649,2019-08,000000009007538,889.77,33080064
650,2019-08,000000009001416,278.29,10274246.3
651,2019-09,000000009000017,100,705000
652,2019-08,000000009007830,513.16,20668138.7
653,2019-08,000000009007942,478.01,18148123.3
654,2019-08,000000009001013,12.64,533534.4
655,2019-09,000000009013199,179.74,6920881.7
656,2019-07,000000009011590,81.02,2564283
657,2019-08,000000009011807,29.89,1121884.3
658,2019-08,000000009019063,16.08,596860
659,2019-09,000000009018268,16.85,665674
660,2019-09,000000009000622,12.6,496217.4
661,2019-07,000000009002282,180,1142000
662,2019-09,000000009011522,127.91,4909484.6
663,2019-08,000000009001018,69.51,2968565.7
664,2019-08,000000009016169,193.9,7710643.4
665,2019-08,000000009004309,166.1,6732298.9
666,2019-08,000000009018340,83.22,3430260
667,2019-09,000000009006817,14.84,618119.6
668,2019-08,000000009018548,106.28,3955274.8
669,2019-08,000000009016003,15.7,607524.2
670,2019-09,000000009004666,1521.44,63425914.9
671,2019-09,000000009007942,700.98,25943367
672,2019-09,000000009002473,40,282000
673,2019-09,000000009017352,255.54,4890564
674,2019-10,000000009018698,263.63,9426102.5
675,2019-08,000000009007586,41.93,1599821
676,2019-09,000000009018433,638.46,4537324
677,2019-08,000000009016723,30.26,1196213
678,2019-10,000000009019435,153.89,5271194.17
679,2019-09,000000009000044,66.32,2611784.1
680,2019-09,000000009004525,140.7,5235557
681,2019-09,000000009017842,31.94,1165490.6
682,2019-09,000000009009391,531.61,20352060.3
683,2019-09,000000009004740,281.69,10612744
684,2019-09,000000009002248,10.08,350784
685,2019-07,000000009001258,133.58,5210884
686,2019-09,000000009010676,76.66,3461562.25
687,2019-07,000000009001349,117.21,4625721.9
688,2019-09,000000009001412,407.81,15683141.3
689,2019-08,000000009010911,110.44,4362802.4
690,2019-09,000000009002623,10.85,438557
691,2019-08,000000009018738,243.82,9716733.2
692,2019-09,000000009004636,129.75,4852905
693,2019-08,000000009009831,92.59,3574191.1
694,2019-10,000000009001389,36.83,1391069.1
695,2019-09,000000009015590,12.98,524966.6
696,2019-09,000000009002808,294.18,10641225.2
697,2019-09,000000009013025,41.34,1550712.4
698,2019-09,000000009000490,4.11,159172.1
699,2019-10,000000009019191,163.32,5869757.2
700,2019-07,000000009011251,20.32,836991.4
701,2019-09,000000009002383,5.87,239714.6
702,2019-07,000000009002443,217.53,8824760.9
703,2019-08,000000009014615,22.92,1003868.6
704,2019-07,000000009016002,35.1,1425060
705,2019-09,000000009001153,90.45,3296756
706,2019-09,000000009013191,45.8,1604742
707,2019-09,000000009011446,40,282000
708,2019-09,000000009002092,6.41,244500.1
709,2019-07,000000009007855,30.95,1254116
710,2019-09,000000009001274,6.24,255659.2
711,2019-10,000000009013644,70.88,2590874.58
712,2019-07,000000009006952,58.62,2147250.6
713,2019-07,000000009007872,53.27,1927954.3
714,2019-08,000000009013378,18.89,824733.4
715,2019-08,000000009012848,125.5,1004000
716,2019-07,000000009004784,112.32,449280
717,2019-08,000000009000616,25.86,986559
718,2019-08,000000009001272,22.83,963180.4
719,2019-08,000000009001274,26.05,1086369
720,2019-09,000000009004907,103.82,3826733
721,2019-09,000000009011542,23.91,919704.9
722,2019-09,000000009001232,114.6,4459346.4
723,2019-08,000000009011355,93.63,3757822.3
724,2019-08,000000009950028,31484.56,939568536.44
725,2019-07,000000009003499,10.98,455670
726,2019-10,000000009011401,309.63,11354463.2
727,2019-09,000000009002284,49.52,1371648
728,2019-08,000000009006477,30.58,1250305.8
729,2019-08,000000009016885,23.92,83720
730,2019-09,000000009002237,29.33,1169493.4
731,2019-09,000000009001537,27.36,1070822.8
732,2019-09,000000009004570,94.76,3529962
733,2019-09,000000009000076,21,868705
734,2019-09,000000009018548,130.74,4497114.6
735,2019-08,000000009015877,13.21,540468.3
736,2019-08,000000009000222,43.04,1525580
737,2019-08,000000009008987,61.38,2520763.8
738,2019-09,000000009002042,14.77,537480.3
739,2019-09,000000009001533,81.08,2744362.3
740,2019-07,000000009002195,9.79,417226.1
741,2019-08,000000009001767,44.03,1801087.3
742,2019-07,000000009009392,56.84,1659728
743,2019-08,000000009002355,43.27,1791810.7
744,2019-09,000000009018066,60,423000
745,2019-08,000000009019018,10.56,419654.4
746,2019-09,000000009007701,21.93,792988.8
747,2019-08,000000009009541,29.94,1152690
748,2019-08,000000009018990,20,141000
749,2019-11,000000009000568,51.96,1856335.5
750,2019-07,000000009001580,33.65,1311177
751,2019-09,000000009000168,16.27,642968.9
752,2019-08,000000009012983,31.34,1435372
753,2019-08,000000009018193,29.24,1055564
754,2019-09,000000009000192,777.1,15542000
755,2019-11,000000009001838,143.96,5167523.6
756,2019-11,000000009001446,18.16,653092
757,2019-08,000000009006817,55.17,2286470.3
758,2019-07,000000009015578,31.78,1150753.8
759,2019-11,000000009015882,651.47,24048788.5
760,2019-11,000000009011177,17.58,622854
761,2019-07,000000009001614,27.27,1223640.8
762,2019-07,000000009017765,79.44,3701904
763,2019-07,000000009002887,21.96,905582.4
764,2019-07,000000009006047,19.95,797800.5
765,2019-09,000000009017068,4.96,189968
766,2019-09,000000009016165,263.23,9361707
767,2019-11,000000009001767,49.01,1803477
768,2019-11,000000009000414,1.54,56471.8
769,2019-08,000000009006908,48.83,1692817.7
770,2019-09,000000009001112,84.29,3255340.7
771,2019-08,000000009015919,59.76,2405006.1
772,2019-09,000000009004659,4.12,160927.2
773,2019-08,000000009004660,14.05,501585
774,2019-09,000000009005099,46.79,1769526
775,2019-11,000000009002982,331.28,970060
776,2019-11,000000009006809,498.14,8767264
777,2019-09,000000009012718,10.7,383649
778,2019-11,000000009000349,137.28,4784484
779,2019-11,000000009019194,27.41,1047968
780,2019-11,000000009011397,158.8,5639765.6
781,2019-11,000000009001529,142.02,5123738
782,2019-09,000000009002754,35.84,1339699.2
783,2019-09,000000009014276,41.56,1462912
784,2019-09,000000009002155,10.51,392969.5
785,2019-11,000000009005519,83.7,2992841.4
786,2019-11,000000009001878,635.45,21863232.5
787,2019-11,000000009017131,54.99,1902654
788,2019-11,000000009018698,115.75,4256083
789,2019-11,000000009001435,374.97,13610522.6
790,2019-09,000000009001366,19.02,755664.6
791,2019-11,000000009001258,106.46,3780799.8
792,2019-11,000000009019297,14.78,521734
793,2019-11,000000009002013,81.07,3082937
794,2019-11,000000009005518,14.74,545508.6
795,2019-11,000000009004714,81.09,2794352
796,2019-11,000000009000966,40.91,1476293
797,2019-11,000000009000829,156.4,5773672
798,2019-11,000000009016006,86.63,3089942
799,2019-11,000000009001583,1119.44,39925215
800,2019-11,000000009015889,196.42,6518222
801,2019-11,000000009013950,120.64,1097824
802,2019-11,000000009001202,27.04,884208
803,2019-11,000000009013244,20.47,752416.9
804,2019-09,000000009006726,149.7,5837792
805,2019-11,000000009000088,24.37,880272
806,2019-10,000000009015823,1096.98,25011144
807,2019-10,000000009000890,103.59,3899546.1
808,2019-10,000000009000168,19.47,682892.4
809,2019-10,000000009001782,154.9,5110151
810,2019-10,000000009014846,62.21,2302271.9
811,2019-10,000000009015406,8.95,332813
812,2019-10,000000009018142,166.24,5717515
813,2019-06,000000009015926,28.7,1232391
814,2019-10,000000009001229,347.36,13102973.6
815,2019-10,000000009001191,259.7,9166450.6
816,2019-10,000000009009391,567.59,20476369.43
817,2019-10,000000009018484,27.27,999219.9
818,2019-10,000000009001091,69.64,2442716
819,2019-06,000000009000707,52.52,2146429.6
820,2019-10,000000009005531,294.07,11158467.3
821,2019-10,000000009009746,59.92,2588544
822,2019-10,000000009017212,296.76,9849464.4
823,2019-10,000000009016003,67.52,2400655.6
824,2019-06,000000009011061,89.62,3841353
825,2019-05,000000009016283,30.16,1299594.4
826,2019-10,000000009002473,60,438000
827,2019-10,000000009000215,81.55,2856696.7
828,2019-10,000000009019280,32.3,1122174
829,2019-10,000000009018942,64.06,2289194
830,2019-10,000000009002039,387.92,14663919.4
831,2019-10,000000009011286,69.97,2204055
832,2019-10,000000009015941,108.04,3843407.5
833,2019-10,000000009000192,397.3,7946000
834,2019-10,000000009014027,4.44,166776
835,2019-10,000000009014325,237.5,8218181.1
836,2019-07,000000009015765,52.27,2128371.1
837,2019-07,000000009011807,49.78,1941420
838,2019-10,000000009007072,136.61,4737810.8
839,2019-10,000000009010545,16.42,574617.9
840,2019-04,000000009001271,20.84,802340
841,2019-10,000000009007869,15.06,593781
842,2019-10,000000009002716,105.11,3765791.6
843,2019-11,000000009001032,310.31,10087966.1
844,2019-06,000000009002625,14.52,579493.2
845,2019-06,000000009010683,10.51,460232.9
846,2019-10,000000009001536,22.98,761327.4
847,2019-10,000000009016804,19.83,726996.4
848,2019-06,000000009011249,38.25,1593438.9
849,2019-10,000000009009745,150.22,6104940.8
850,2019-10,000000009001400,18.68,699230.4
851,2019-10,000000009006817,69.74,1991077
852,2019-07,000000009017199,11.74,484423.4
853,2019-10,000000009011590,205.02,7257708
854,2019-04,000000009013215,48.95,2403445
855,2019-04,000000009006971,60.8,2632640
856,2019-10,000000009000088,18.87,666428.7
857,2019-06,000000009001549,35.49,1606865
858,2019-05,000000009016097,50.34,2446524
859,2019-04,000000009004787,20.12,544869.72
860,2019-10,000000009016599,5.42,190264.5
861,2019-07,000000009016513,24.16,993732
862,2019-06,000000009000171,12.63,540058.8
863,2019-05,000000009010105,57.78,2162334
864,2019-10,000000009019402,19.84,674560
865,2019-11,000000009019473,9.9,354420
866,2019-07,000000009015950,22.29,934876.5
867,2019-10,000000009018517,54.71,1852953
868,2019-10,000000009019284,127.78,5443428
869,2019-05,000000009001199,8.37,364178.7
870,2019-10,000000009001429,9.76,376551.2
871,2019-07,000000009000269,4.81,210004.6
872,2019-10,000000009001615,70.7,2482284
873,2019-10,000000009019021,18.96,707430.4
874,2019-10,000000009019380,24.26,812302
875,2019-04,000000009004440,19.33,835635.9
876,2019-10,000000009002427,20.9,740666.6
877,2019-10,000000009015713,105.2,4323720
878,2019-05,000000009001984,29.96,1204691.6
879,2019-08,000000009004607,12.44,501829.6
880,2019-10,000000009016550,7.76,273229.6
881,2019-05,000000009013856,4.82,204657.2
882,2019-04,000000009005531,25.13,1260018.2
883,2019-05,000000009000343,1.72,73530
884,2019-09,000000009002751,23.64,614640
885,2019-09,000000009012316,14.93,597349.3
886,2019-09,000000009004430,20,141000
887,2019-08,000000009005203,20.94,861681
888,2019-09,000000009018389,10,390900
889,2019-11,000000009009745,264.84,9278472.8
890,2019-10,000000009002467,20.73,768511.5
891,2019-08,000000009002824,60.3,422100
892,2019-08,000000009009793,29.55,1183232.4
893,2019-10,000000009008159,9.94,383087.6
894,2019-08,000000009002371,4.81,191490.91
895,2019-07,000000009006726,150.51,5777080.3
896,2019-07,000000009005967,25.44,1018548
897,2019-07,000000009016698,117.73,4449420
898,2019-08,000000009000123,10.89,446598.9
899,2019-10,000000009000467,9.95,376508
900,2019-08,000000009004659,4.21,175935.9
901,2019-07,000000009011151,10.91,471693.85
902,2019-05,000000009013506,4.17,188046.15
903,2019-07,000000009011785,14.99,583111
904,2019-11,000000009001782,823.73,27946593
905,2019-11,000000009010184,22.87,875186
906,2019-12,000000009001472,2228.44,20055960
907,2019-12,000000009001461,420,2864000
908,2019-12,000000009017156,149.04,89424
909,2019-12,000000009018951,3054.59,336004.9
910,2019-12,000000009004647,53.13,1992664
911,2019-11,000000009006938,16.58,622586.6
912,2019-11,000000009010221,14.4,536952
913,2019-11,000000009001501,708.68,24213086.2
914,2019-11,000000009000117,59.9,2192370
915,2019-11,000000009000075,95.56,449132
916,2019-11,000000009004782,180,1296000
917,2019-11,000000009016417,12.28,427502
918,2019-12,000000009002838,603.84,4423900
919,2019-12,000000009000768,2358.5,84415804
920,2019-12,000000009018697,1496.92,36431858.4
921,2019-12,000000009013327,2349.8,85789278
922,2019-12,000000009011400,11831.39,409371847.94
923,2019-12,000000009017033,60.06,2162160
924,2019-12,000000009019732,63.14,2149222
925,2019-12,000000009006426,23.55,889143.2
926,2019-11,000000009010676,36.71,1596885
927,2019-11,000000009004802,23.81,839140
928,2019-12,000000009015927,118.03,4336583
929,2019-12,000000009006577,59.45,2253155
930,2019-12,000000009002196,19.74,752120.2
931,2019-12,000000009000293,5212.33,194077811.3
932,2019-12,000000009002322,420,2856000
933,2019-11,000000009019598,44.81,1551901
934,2019-11,000000009019678,6.54,233889.6
935,2019-12,000000009007043,553.1,19605432.56
936,2019-12,000000009002777,19.59,760667.2
937,2019-12,000000009001706,4167.1,150491508.1
938,2019-12,000000009002108,616.26,23355281
939,2019-12,000000009019853,357.34,11977319
940,2019-11,000000009011261,19.92,711765
941,2019-11,000000009007194,58.86,1520076
942,2019-12,000000009015337,331.8,392452.2
943,2019-12,000000009000407,40.69,1528204.99
944,2019-12,000000009015846,203.22,7110517
945,2019-12,000000009015934,253.47,8921527.7
946,2019-12,000000009011815,79.9,2811796.4
947,2019-12,000000009016599,247.1,8487112
948,2019-12,000000009018579,92.33,3281646
949,2019-12,000000009011464,915.71,32798686.7
950,2019-11,000000009002356,29,1034465
951,2019-11,000000009015697,68.04,2474156
952,2019-11,000000009015872,482.52,16586244.2
953,2019-12,000000009015783,1032.78,38052269
954,2019-12,000000009018865,21.81,780601
955,2019-12,000000009013856,113.67,4026478.3
956,2019-11,000000009019673,62.1,2175390
957,2019-11,000000009011590,122.87,4287540
958,2019-12,000000009001232,415.5,15122446
959,2019-12,000000009019203,28.52,996936
960,2019-12,000000009019192,193.16,6523272
961,2019-11,000000009001421,168.94,6225373
962,2019-11,000000009008360,18.64,685097.84
963,2019-12,000000009015971,309.02,11256258.9
964,2019-12,000000009008488,340.63,12625487
965,2019-11,000000009017674,67.74,2341387
966,2019-11,000000009005531,150.26,5679828
967,2019-12,000000009008109,77.18,2819968
968,2019-12,000000009018909,10.5,401500
969,2019-12,000000009000779,74.52,2831012.4
970,2019-12,000000009001292,261.79,9808388.5
971,2019-12,000000009002020,243.3,8669968.2
972,2019-12,000000009015882,535.53,19421178.6
973,2019-12,000000009015534,27.24,985459
974,2019-12,000000009007874,46.55,1680455
975,2019-12,000000009000008,110.2,4077023
976,2019-12,000000009018258,3366.64,122410412.9
977,2019-12,000000009000076,20.89,800296
978,2019-11,000000009015398,102.56,3442838
979,2019-11,000000009019508,16.79,596765.7
980,2019-12,000000009001141,83.8,3011077
981,2019-12,000000009005519,19.71,687879
982,2019-11,000000009001954,184.34,3244384
983,2019-11,000000009017878,492.16,9469296
984,2019-12,000000009002104,305.45,11065280
985,2019-12,000000009010211,2751.35,90034719.5
986,2019-12,000000009018361,703.21,24475907.1
987,2019-12,000000009012755,985.45,34434858.7
988,2019-12,000000009001183,2.08,75088
989,2019-12,000000009002217,94.42,3546380
990,2019-11,000000009016336,26.88,938403.6
991,2019-12,000000009013299,156.19,5876435.59
992,2019-12,000000009000606,100.38,909762
993,2019-12,000000009004755,159.54,5854996
994,2019-11,000000009001718,7.19,274591.2
995,2019-12,000000009010106,213.15,8490389.6
996,2019-12,000000009005609,815.89,28319612
997,2020-01,000000009000612,100.47,4066186.75
998,2020-01,000000009000911,595.26,22477438
999,2020-01,000000009001734,343.88,12680998.65
1000,2020-01,000000009002241,4581.38,169920115.8
1001,2020-01,000000009000055,5993.6,198099444.6
1002,2020-01,000000009002235,1326.92,50220109
1003,2020-01,000000009004740,418.19,15050036.2
1004,2020-01,000000009011404,1469.89,52966662
1005,2020-01,000000009012056,28787.78,11946928.7
1006,2019-12,000000009018420,155.69,5712066
1007,2020-01,000000009006757,359.58,12807319
1008,2020-01,000000009000248,2524.17,98408117.4
1009,2020-01,000000009018519,16.53,626055
1010,2020-01,000000009002340,6413.79,230684370
1011,2020-01,000000009001472,1474.1,13316072
1012,2019-12,000000009018519,33.92,1165273
1013,2020-01,000000009013138,822.47,29480331.5
1014,2020-01,000000009016299,291.37,11464823.98
1015,2020-01,000000009007898,298.8,11469574.45
1016,2020-01,000000009017391,20.64,820527.4
1017,2020-01,000000009001153,199.25,7581462.5
1018,2020-01,000000009005381,1856.89,68861546.1
1019,2020-01,000000009001877,1333.08,49925517.5
1020,2020-01,000000009002352,2048.77,78271866.2
1021,2020-01,000000009001954,286.38,5111883
1022,2020-01,000000009014016,60,409200
1023,2019-12,000000009019922,14.86,557250
1024,2019-11,000000009011372,30.86,1128938.8
1025,2019-12,000000009017490,70.23,2482471
1026,2019-12,000000009013669,32.17,1123232
1027,2020-01,000000009001939,643.12,22035358.4
1028,2020-01,000000009000972,212.22,1497640
1029,2020-01,000000009014746,61.52,289664.8
1030,2020-01,000000009005321,1743.55,62333984.5
